Date,Centre_Name,Commodity_Name,Price
24-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
24-01-00,KOLKATA,Groundnut Oil (Packed),73
24-01-00,GUWAHATI,Groundnut Oil (Packed),NA
24-01-00,SHILLONG,Groundnut Oil (Packed),NA
24-01-00,AIZWAL,Groundnut Oil (Packed),NA
24-01-00,AGARTALA,Groundnut Oil (Packed),NA
24-01-00,BENGALURU,Groundnut Oil (Packed),38
24-01-00,T.PURAM,Groundnut Oil (Packed),48
24-01-00,CHENNAI,Groundnut Oil (Packed),39
24-01-00,HYDERABAD,Groundnut Oil (Packed),42
25-01-00,DELHI,Groundnut Oil (Packed),69
25-01-00,SHIMLA,Groundnut Oil (Packed),65.9
25-01-00,LUCKNOW,Groundnut Oil (Packed),56
25-01-00,AHMEDABAD,Groundnut Oil (Packed),43
25-01-00,BHOPAL,Groundnut Oil (Packed),44
25-01-00,MUMBAI,Groundnut Oil (Packed),40
25-01-00,JAIPUR,Groundnut Oil (Packed),NA
25-01-00,PATNA,Groundnut Oil (Packed),NA
25-01-00,BHUBANESHWAR,Groundnut Oil (Packed),56
25-01-00,KOLKATA,Groundnut Oil (Packed),73
25-01-00,GUWAHATI,Groundnut Oil (Packed),NA
25-01-00,SHILLONG,Groundnut Oil (Packed),NA
25-01-00,AIZWAL,Groundnut Oil (Packed),NA
25-01-00,AGARTALA,Groundnut Oil (Packed),NA
25-01-00,BENGALURU,Groundnut Oil (Packed),38
25-01-00,T.PURAM,Groundnut Oil (Packed),48
25-01-00,CHENNAI,Groundnut Oil (Packed),39
25-01-00,HYDERABAD,Groundnut Oil (Packed),42
27-01-00,DELHI,Groundnut Oil (Packed),69
27-01-00,SHIMLA,Groundnut Oil (Packed),65.9
27-01-00,LUCKNOW,Groundnut Oil (Packed),56
27-01-00,AHMEDABAD,Groundnut Oil (Packed),42
27-01-00,BHOPAL,Groundnut Oil (Packed),44
27-01-00,MUMBAI,Groundnut Oil (Packed),40
27-01-00,JAIPUR,Groundnut Oil (Packed),NA
27-01-00,PATNA,Groundnut Oil (Packed),NA
27-01-00,BHUBANESHWAR,Groundnut Oil (Packed),55
27-01-00,KOLKATA,Groundnut Oil (Packed),73
27-01-00,GUWAHATI,Groundnut Oil (Packed),NA
27-01-00,SHILLONG,Groundnut Oil (Packed),NA
27-01-00,AIZWAL,Groundnut Oil (Packed),NA
27-01-00,AGARTALA,Groundnut Oil (Packed),NA
27-01-00,BENGALURU,Groundnut Oil (Packed),38
27-01-00,T.PURAM,Groundnut Oil (Packed),48
27-01-00,CHENNAI,Groundnut Oil (Packed),39
27-01-00,HYDERABAD,Groundnut Oil (Packed),42
28-01-00,DELHI,Groundnut Oil (Packed),69
28-01-00,SHIMLA,Groundnut Oil (Packed),65.9
28-01-00,LUCKNOW,Groundnut Oil (Packed),56
28-01-00,AHMEDABAD,Groundnut Oil (Packed),42
28-01-00,BHOPAL,Groundnut Oil (Packed),44
28-01-00,MUMBAI,Groundnut Oil (Packed),40
28-01-00,JAIPUR,Groundnut Oil (Packed),NA
28-01-00,PATNA,Groundnut Oil (Packed),NA
28-01-00,BHUBANESHWAR,Groundnut Oil (Packed),55
28-01-00,KOLKATA,Groundnut Oil (Packed),73
28-01-00,GUWAHATI,Groundnut Oil (Packed),NA
28-01-00,SHILLONG,Groundnut Oil (Packed),NA
28-01-00,AIZWAL,Groundnut Oil (Packed),NA
28-01-00,AGARTALA,Groundnut Oil (Packed),NA
28-01-00,BENGALURU,Groundnut Oil (Packed),38
28-01-00,T.PURAM,Groundnut Oil (Packed),48
28-01-00,CHENNAI,Groundnut Oil (Packed),39
28-01-00,HYDERABAD,Groundnut Oil (Packed),42
31-01-00,DELHI,Groundnut Oil (Packed),69
31-01-00,SHIMLA,Groundnut Oil (Packed),65.9
31-01-00,LUCKNOW,Groundnut Oil (Packed),56
