Date,Centre_Name,Commodity_Name,Price
10-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
10-01-00,KOLKATA,Salt Pack (Iodised),NA
10-01-00,GUWAHATI,Salt Pack (Iodised),NA
10-01-00,SHILLONG,Salt Pack (Iodised),NA
10-01-00,AIZWAL,Salt Pack (Iodised),NA
10-01-00,AGARTALA,Salt Pack (Iodised),NA
10-01-00,BENGALURU,Salt Pack (Iodised),NA
10-01-00,T.PURAM,Salt Pack (Iodised),NA
10-01-00,CHENNAI,Salt Pack (Iodised),NA
10-01-00,HYDERABAD,Salt Pack (Iodised),NA
11-01-00,DELHI,Salt Pack (Iodised),NA
11-01-00,SHIMLA,Salt Pack (Iodised),NA
11-01-00,LUCKNOW,Salt Pack (Iodised),NA
11-01-00,AHMEDABAD,Salt Pack (Iodised),NA
11-01-00,BHOPAL,Salt Pack (Iodised),NA
11-01-00,MUMBAI,Salt Pack (Iodised),NA
11-01-00,JAIPUR,Salt Pack (Iodised),NA
11-01-00,PATNA,Salt Pack (Iodised),NA
11-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
11-01-00,KOLKATA,Salt Pack (Iodised),NA
11-01-00,GUWAHATI,Salt Pack (Iodised),NA
11-01-00,SHILLONG,Salt Pack (Iodised),NA
11-01-00,AIZWAL,Salt Pack (Iodised),NA
11-01-00,AGARTALA,Salt Pack (Iodised),NA
11-01-00,BENGALURU,Salt Pack (Iodised),NA
11-01-00,T.PURAM,Salt Pack (Iodised),NA
11-01-00,CHENNAI,Salt Pack (Iodised),NA
11-01-00,HYDERABAD,Salt Pack (Iodised),NA
12-01-00,DELHI,Salt Pack (Iodised),NA
12-01-00,SHIMLA,Salt Pack (Iodised),NA
12-01-00,LUCKNOW,Salt Pack (Iodised),NA
12-01-00,AHMEDABAD,Salt Pack (Iodised),NA
12-01-00,BHOPAL,Salt Pack (Iodised),NA
12-01-00,MUMBAI,Salt Pack (Iodised),NA
12-01-00,JAIPUR,Salt Pack (Iodised),NA
12-01-00,PATNA,Salt Pack (Iodised),NA
12-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
12-01-00,KOLKATA,Salt Pack (Iodised),NA
12-01-00,GUWAHATI,Salt Pack (Iodised),NA
12-01-00,SHILLONG,Salt Pack (Iodised),NA
12-01-00,AIZWAL,Salt Pack (Iodised),NA
12-01-00,AGARTALA,Salt Pack (Iodised),NA
12-01-00,BENGALURU,Salt Pack (Iodised),NA
12-01-00,T.PURAM,Salt Pack (Iodised),NA
12-01-00,CHENNAI,Salt Pack (Iodised),NA
12-01-00,HYDERABAD,Salt Pack (Iodised),NA
13-01-00,DELHI,Salt Pack (Iodised),NA
13-01-00,SHIMLA,Salt Pack (Iodised),NA
13-01-00,LUCKNOW,Salt Pack (Iodised),NA
13-01-00,AHMEDABAD,Salt Pack (Iodised),NA
13-01-00,BHOPAL,Salt Pack (Iodised),NA
13-01-00,MUMBAI,Salt Pack (Iodised),NA
13-01-00,JAIPUR,Salt Pack (Iodised),NA
13-01-00,PATNA,Salt Pack (Iodised),NA
13-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
13-01-00,KOLKATA,Salt Pack (Iodised),NA
13-01-00,GUWAHATI,Salt Pack (Iodised),NA
13-01-00,SHILLONG,Salt Pack (Iodised),NA
13-01-00,AIZWAL,Salt Pack (Iodised),NA
13-01-00,AGARTALA,Salt Pack (Iodised),NA
13-01-00,BENGALURU,Salt Pack (Iodised),NA
13-01-00,T.PURAM,Salt Pack (Iodised),NA
13-01-00,CHENNAI,Salt Pack (Iodised),NA
13-01-00,HYDERABAD,Salt Pack (Iodised),NA
14-01-00,DELHI,Salt Pack (Iodised),NA
14-01-00,SHIMLA,Salt Pack (Iodised),NA
14-01-00,LUCKNOW,Salt Pack (Iodised),NA
14-01-00,AHMEDABAD,Salt Pack (Iodised),NA
14-01-00,BHOPAL,Salt Pack (Iodised),NA
14-01-00,MUMBAI,Salt Pack (Iodised),NA
14-01-00,JAIPUR,Salt Pack (Iodised),NA
14-01-00,PATNA,Salt Pack (Iodised),NA
14-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
14-01-00,KOLKATA,Salt Pack (Iodised),NA
14-01-00,GUWAHATI,Salt Pack (Iodised),NA
14-01-00,SHILLONG,Salt Pack (Iodised),NA
14-01-00,AIZWAL,Salt Pack (Iodised),NA
14-01-00,AGARTALA,Salt Pack (Iodised),NA
14-01-00,BENGALURU,Salt Pack (Iodised),NA
14-01-00,T.PURAM,Salt Pack (Iodised),NA
14-01-00,CHENNAI,Salt Pack (Iodised),NA
14-01-00,HYDERABAD,Salt Pack (Iodised),NA
17-01-00,DELHI,Salt Pack (Iodised),NA
17-01-00,SHIMLA,Salt Pack (Iodised),NA
17-01-00,LUCKNOW,Salt Pack (Iodised),NA
17-01-00,AHMEDABAD,Salt Pack (Iodised),NA
17-01-00,BHOPAL,Salt Pack (Iodised),NA
17-01-00,MUMBAI,Salt Pack (Iodised),NA
17-01-00,JAIPUR,Salt Pack (Iodised),NA
17-01-00,PATNA,Salt Pack (Iodised),NA
17-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
17-01-00,KOLKATA,Salt Pack (Iodised),NA
17-01-00,GUWAHATI,Salt Pack (Iodised),NA
17-01-00,SHILLONG,Salt Pack (Iodised),NA
17-01-00,AIZWAL,Salt Pack (Iodised),NA
17-01-00,AGARTALA,Salt Pack (Iodised),NA
17-01-00,BENGALURU,Salt Pack (Iodised),NA
17-01-00,T.PURAM,Salt Pack (Iodised),NA
17-01-00,CHENNAI,Salt Pack (Iodised),NA
17-01-00,HYDERABAD,Salt Pack (Iodised),NA
18-01-00,DELHI,Salt Pack (Iodised),NA
18-01-00,SHIMLA,Salt Pack (Iodised),NA
18-01-00,LUCKNOW,Salt Pack (Iodised),NA
18-01-00,AHMEDABAD,Salt Pack (Iodised),NA
18-01-00,BHOPAL,Salt Pack (Iodised),NA
18-01-00,MUMBAI,Salt Pack (Iodised),NA
18-01-00,JAIPUR,Salt Pack (Iodised),NA
18-01-00,PATNA,Salt Pack (Iodised),NA
18-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
18-01-00,KOLKATA,Salt Pack (Iodised),NA
18-01-00,GUWAHATI,Salt Pack (Iodised),NA
18-01-00,SHILLONG,Salt Pack (Iodised),NA
18-01-00,AIZWAL,Salt Pack (Iodised),NA
18-01-00,AGARTALA,Salt Pack (Iodised),NA
18-01-00,BENGALURU,Salt Pack (Iodised),NA
18-01-00,T.PURAM,Salt Pack (Iodised),NA
18-01-00,CHENNAI,Salt Pack (Iodised),NA
18-01-00,HYDERABAD,Salt Pack (Iodised),NA
19-01-00,DELHI,Salt Pack (Iodised),NA
19-01-00,SHIMLA,Salt Pack (Iodised),NA
19-01-00,LUCKNOW,Salt Pack (Iodised),NA
19-01-00,AHMEDABAD,Salt Pack (Iodised),NA
19-01-00,BHOPAL,Salt Pack (Iodised),NA
19-01-00,MUMBAI,Salt Pack (Iodised),NA
19-01-00,JAIPUR,Salt Pack (Iodised),NA
19-01-00,PATNA,Salt Pack (Iodised),NA
19-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
19-01-00,KOLKATA,Salt Pack (Iodised),NA
19-01-00,GUWAHATI,Salt Pack (Iodised),NA
19-01-00,SHILLONG,Salt Pack (Iodised),NA
19-01-00,AIZWAL,Salt Pack (Iodised),NA
19-01-00,AGARTALA,Salt Pack (Iodised),NA
19-01-00,BENGALURU,Salt Pack (Iodised),NA
19-01-00,T.PURAM,Salt Pack (Iodised),NA
19-01-00,CHENNAI,Salt Pack (Iodised),NA
19-01-00,HYDERABAD,Salt Pack (Iodised),NA
20-01-00,DELHI,Salt Pack (Iodised),NA
20-01-00,SHIMLA,Salt Pack (Iodised),NA
20-01-00,LUCKNOW,Salt Pack (Iodised),NA
20-01-00,AHMEDABAD,Salt Pack (Iodised),NA
20-01-00,BHOPAL,Salt Pack (Iodised),NA
20-01-00,MUMBAI,Salt Pack (Iodised),NA
20-01-00,JAIPUR,Salt Pack (Iodised),NA
20-01-00,PATNA,Salt Pack (Iodised),NA
20-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
20-01-00,KOLKATA,Salt Pack (Iodised),NA
20-01-00,GUWAHATI,Salt Pack (Iodised),NA
20-01-00,SHILLONG,Salt Pack (Iodised),NA
20-01-00,AIZWAL,Salt Pack (Iodised),NA
20-01-00,AGARTALA,Salt Pack (Iodised),NA
20-01-00,BENGALURU,Salt Pack (Iodised),NA
20-01-00,T.PURAM,Salt Pack (Iodised),NA
20-01-00,CHENNAI,Salt Pack (Iodised),NA
20-01-00,HYDERABAD,Salt Pack (Iodised),NA
21-01-00,DELHI,Salt Pack (Iodised),NA
21-01-00,SHIMLA,Salt Pack (Iodised),NA
21-01-00,LUCKNOW,Salt Pack (Iodised),NA
21-01-00,AHMEDABAD,Salt Pack (Iodised),NA
21-01-00,BHOPAL,Salt Pack (Iodised),NA
21-01-00,MUMBAI,Salt Pack (Iodised),NA
21-01-00,JAIPUR,Salt Pack (Iodised),NA
21-01-00,PATNA,Salt Pack (Iodised),NA
21-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
21-01-00,KOLKATA,Salt Pack (Iodised),NA
21-01-00,GUWAHATI,Salt Pack (Iodised),NA
21-01-00,SHILLONG,Salt Pack (Iodised),NA
21-01-00,AIZWAL,Salt Pack (Iodised),NA
21-01-00,AGARTALA,Salt Pack (Iodised),NA
21-01-00,BENGALURU,Salt Pack (Iodised),NA
21-01-00,T.PURAM,Salt Pack (Iodised),NA
21-01-00,CHENNAI,Salt Pack (Iodised),NA
21-01-00,HYDERABAD,Salt Pack (Iodised),NA
24-01-00,DELHI,Salt Pack (Iodised),NA
24-01-00,SHIMLA,Salt Pack (Iodised),NA
24-01-00,LUCKNOW,Salt Pack (Iodised),NA
24-01-00,AHMEDABAD,Salt Pack (Iodised),NA
24-01-00,BHOPAL,Salt Pack (Iodised),NA
24-01-00,MUMBAI,Salt Pack (Iodised),NA
24-01-00,JAIPUR,Salt Pack (Iodised),NA
24-01-00,PATNA,Salt Pack (Iodised),NA
24-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
24-01-00,KOLKATA,Salt Pack (Iodised),NA
24-01-00,GUWAHATI,Salt Pack (Iodised),NA
24-01-00,SHILLONG,Salt Pack (Iodised),NA
24-01-00,AIZWAL,Salt Pack (Iodised),NA
24-01-00,AGARTALA,Salt Pack (Iodised),NA
24-01-00,BENGALURU,Salt Pack (Iodised),NA
24-01-00,T.PURAM,Salt Pack (Iodised),NA
24-01-00,CHENNAI,Salt Pack (Iodised),NA
24-01-00,HYDERABAD,Salt Pack (Iodised),NA
25-01-00,DELHI,Salt Pack (Iodised),NA
25-01-00,SHIMLA,Salt Pack (Iodised),NA
25-01-00,LUCKNOW,Salt Pack (Iodised),NA
25-01-00,AHMEDABAD,Salt Pack (Iodised),NA
25-01-00,BHOPAL,Salt Pack (Iodised),NA
25-01-00,MUMBAI,Salt Pack (Iodised),NA
25-01-00,JAIPUR,Salt Pack (Iodised),NA
25-01-00,PATNA,Salt Pack (Iodised),NA
25-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
25-01-00,KOLKATA,Salt Pack (Iodised),NA
25-01-00,GUWAHATI,Salt Pack (Iodised),NA
25-01-00,SHILLONG,Salt Pack (Iodised),NA
25-01-00,AIZWAL,Salt Pack (Iodised),NA
25-01-00,AGARTALA,Salt Pack (Iodised),NA
25-01-00,BENGALURU,Salt Pack (Iodised),NA
25-01-00,T.PURAM,Salt Pack (Iodised),NA
25-01-00,CHENNAI,Salt Pack (Iodised),NA
25-01-00,HYDERABAD,Salt Pack (Iodised),NA
27-01-00,DELHI,Salt Pack (Iodised),NA
27-01-00,SHIMLA,Salt Pack (Iodised),NA
27-01-00,LUCKNOW,Salt Pack (Iodised),NA
27-01-00,AHMEDABAD,Salt Pack (Iodised),NA
27-01-00,BHOPAL,Salt Pack (Iodised),NA
27-01-00,MUMBAI,Salt Pack (Iodised),NA
27-01-00,JAIPUR,Salt Pack (Iodised),NA
27-01-00,PATNA,Salt Pack (Iodised),NA
27-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
27-01-00,KOLKATA,Salt Pack (Iodised),NA
27-01-00,GUWAHATI,Salt Pack (Iodised),NA
27-01-00,SHILLONG,Salt Pack (Iodised),NA
27-01-00,AIZWAL,Salt Pack (Iodised),NA
27-01-00,AGARTALA,Salt Pack (Iodised),NA
27-01-00,BENGALURU,Salt Pack (Iodised),NA
27-01-00,T.PURAM,Salt Pack (Iodised),NA
27-01-00,CHENNAI,Salt Pack (Iodised),NA
27-01-00,HYDERABAD,Salt Pack (Iodised),NA
28-01-00,DELHI,Salt Pack (Iodised),NA
28-01-00,SHIMLA,Salt Pack (Iodised),NA
28-01-00,LUCKNOW,Salt Pack (Iodised),NA
28-01-00,AHMEDABAD,Salt Pack (Iodised),NA
28-01-00,BHOPAL,Salt Pack (Iodised),NA
28-01-00,MUMBAI,Salt Pack (Iodised),NA
28-01-00,JAIPUR,Salt Pack (Iodised),NA
28-01-00,PATNA,Salt Pack (Iodised),NA
28-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
28-01-00,KOLKATA,Salt Pack (Iodised),NA
28-01-00,GUWAHATI,Salt Pack (Iodised),NA
28-01-00,SHILLONG,Salt Pack (Iodised),NA
28-01-00,AIZWAL,Salt Pack (Iodised),NA
28-01-00,AGARTALA,Salt Pack (Iodised),NA
28-01-00,BENGALURU,Salt Pack (Iodised),NA
28-01-00,T.PURAM,Salt Pack (Iodised),NA
28-01-00,CHENNAI,Salt Pack (Iodised),NA
28-01-00,HYDERABAD,Salt Pack (Iodised),NA
31-01-00,DELHI,Salt Pack (Iodised),NA
31-01-00,SHIMLA,Salt Pack (Iodised),NA
31-01-00,LUCKNOW,Salt Pack (Iodised),NA
31-01-00,AHMEDABAD,Salt Pack (Iodised),NA
31-01-00,BHOPAL,Salt Pack (Iodised),NA
31-01-00,MUMBAI,Salt Pack (Iodised),NA
31-01-00,JAIPUR,Salt Pack (Iodised),NA
31-01-00,PATNA,Salt Pack (Iodised),NA
31-01-00,BHUBANESHWAR,Salt Pack (Iodised),NA
31-01-00,KOLKATA,Salt Pack (Iodised),NA
31-01-00,GUWAHATI,Salt Pack (Iodised),NA
31-01-00,SHILLONG,Salt Pack (Iodised),NA
31-01-00,AIZWAL,Salt Pack (Iodised),NA
31-01-00,AGARTALA,Salt Pack (Iodised),NA
31-01-00,BENGALURU,Salt Pack (Iodised),NA
31-01-00,T.PURAM,Salt Pack (Iodised),NA
31-01-00,CHENNAI,Salt Pack (Iodised),NA
31-01-00,HYDERABAD,Salt Pack (Iodised),NA
01-02-00,DELHI,Salt Pack (Iodised),NA
01-02-00,SHIMLA,Salt Pack (Iodised),NA
01-02-00,LUCKNOW,Salt Pack (Iodised),NA
01-02-00,AHMEDABAD,Salt Pack (Iodised),NA
01-02-00,BHOPAL,Salt Pack (Iodised),NA
01-02-00,MUMBAI,Salt Pack (Iodised),NA
01-02-00,JAIPUR,Salt Pack (Iodised),NA
01-02-00,PATNA,Salt Pack (Iodised),NA
01-02-00,BHUBANESHWAR,Salt Pack (Iodised),NA
01-02-00,KOLKATA,Salt Pack (Iodised),NA
01-02-00,GUWAHATI,Salt Pack (Iodised),NA
01-02-00,SHILLONG,Salt Pack (Iodised),NA
01-02-00,AIZWAL,Salt Pack (Iodised),NA
01-02-00,AGARTALA,Salt Pack (Iodised),NA
01-02-00,BENGALURU,Salt Pack (Iodised),NA
01-02-00,T.PURAM,Salt Pack (Iodised),NA
01-02-00,CHENNAI,Salt Pack (Iodised),NA
01-02-00,HYDERABAD,Salt Pack (Iodised),NA
02-02-00,DELHI,Salt Pack (Iodised),NA
02-02-00,SHIMLA,Salt Pack (Iodised),NA
02-02-00,LUCKNOW,Salt Pack (Iodised),NA
02-02-00,AHMEDABAD,Salt Pack (Iodised),NA
02-02-00,BHOPAL,Salt Pack (Iodised),NA
02-02-00,MUMBAI,Salt Pack (Iodised),NA
02-02-00,JAIPUR,Salt Pack (Iodised),NA
02-02-00,PATNA,Salt Pack (Iodised),NA
02-02-00,BHUBANESHWAR,Salt Pack (Iodised),NA
02-02-00,KOLKATA,Salt Pack (Iodised),NA
02-02-00,GUWAHATI,Salt Pack (Iodised),NA
02-02-00,SHILLONG,Salt Pack (Iodised),NA
02-02-00,AIZWAL,Salt Pack (Iodised),NA
02-02-00,AGARTALA,Salt Pack (Iodised),NA
02-02-00,BENGALURU,Salt Pack (Iodised),NA
02-02-00,T.PURAM,Salt Pack (Iodised),NA
02-02-00,CHENNAI,Salt Pack (Iodised),NA
02-02-00,HYDERABAD,Salt Pack (Iodised),NA
03-02-00,DELHI,Salt Pack (Iodised),NA
03-02-00,SHIMLA,Salt Pack (Iodised),NA
03-02-00,LUCKNOW,Salt Pack (Iodised),NA
03-02-00,AHMEDABAD,Salt Pack (Iodised),NA
03-02-00,BHOPAL,Salt Pack (Iodised),NA
03-02-00,MUMBAI,Salt Pack (Iodised),NA
03-02-00,JAIPUR,Salt Pack (Iodised),NA
03-02-00,PATNA,Salt Pack (Iodised),NA
03-02-00,BHUBANESHWAR,Salt Pack (Iodised),NA
03-02-00,KOLKATA,Salt Pack (Iodised),NA
03-02-00,GUWAHATI,Salt Pack (Iodised),NA
03-02-00,SHILLONG,Salt Pack (Iodised),NA
03-02-00,AIZWAL,Salt Pack (Iodised),NA
03-02-00,AGARTALA,Salt Pack (Iodised),NA
03-02-00,BENGALURU,Salt Pack (Iodised),NA
03-02-00,T.PURAM,Salt Pack (Iodised),NA
03-02-00,CHENNAI,Salt Pack (Iodised),NA
03-02-00,HYDERABAD,Salt Pack (Iodised),NA
04-02-00,DELHI,Salt Pack (Iodised),NA
04-02-00,SHIMLA,Salt Pack (Iodised),NA
04-02-00,LUCKNOW,Salt Pack (Iodised),NA
04-02-00,AHMEDABAD,Salt Pack (Iodised),NA
04-02-00,BHOPAL,Salt Pack (Iodised),NA
04-02-00,MUMBAI,Salt Pack (Iodised),NA
04-02-00,JAIPUR,Salt Pack (Iodised),NA
04-02-00,PATNA,Salt Pack (Iodised),NA
04-02-00,BHUBANESHWAR,Salt Pack (Iodised),NA
04-02-00,KOLKATA,Salt Pack (Iodised),NA
04-02-00,GUWAHATI,Salt Pack (Iodised),NA
04-02-00,SHILLONG,Salt Pack (Iodised),NA
04-02-00,AIZWAL,Salt Pack (Iodised),NA
04-02-00,AGARTALA,Salt Pack (Iodised),NA
04-02-00,BENGALURU,Salt Pack (Iodised),NA
04-02-00,T.PURAM,Salt Pack (Iodised),NA
04-02-00,CHENNAI,Salt Pack (Iodised),NA
04-02-00,HYDERABAD,Salt Pack (Iodised),NA
07-02-00,DELHI,Salt Pack (Iodised),NA
07-02-00,SHIMLA,Salt Pack (Iodised),NA
07-02-00,LUCKNOW,Salt Pack (Iodised),NA
07-02-00,AHMEDABAD,Salt Pack (Iodised),NA
07-02-00,BHOPAL,Salt Pack (Iodised),NA
07-02-00,MUMBAI,Salt Pack (Iodised),NA
07-02-00,JAIPUR,Salt Pack (Iodised),NA
07-02-00,PATNA,Salt Pack (Iodised),NA
07-02-00,BHUBANESHWAR,Salt Pack (Iodised),NA
07-02-00,KOLKATA,Salt Pack (Iodised),NA
07-02-00,GUWAHATI,Salt Pack (Iodised),NA
07-02-00,SHILLONG,Salt Pack (Iodised),NA
