Date,Centre_Name,Commodity_Name,Price,Month
2009-10-23,CHENNAI,Sugar,30.0,2009-10
2009-10-23,HYDERABAD,Sugar,30.0,2009-10
2009-10-26,BENGALURU,Sugar,30.0,2009-10
2009-10-26,T.PURAM,Sugar,32.0,2009-10
2009-10-26,CHENNAI,Sugar,30.0,2009-10
2009-10-26,HYDERABAD,Sugar,30.0,2009-10
2009-10-27,BENGALURU,Sugar,30.0,2009-10
2009-10-27,T.PURAM,Sugar,32.0,2009-10
2009-10-27,CHENNAI,Sugar,30.0,2009-10
2009-10-27,HYDERABAD,Sugar,30.0,2009-10
2009-10-28,BENGALURU,Sugar,30.0,2009-10
2009-10-28,T.PURAM,Sugar,32.0,2009-10
2009-10-28,CHENNAI,Sugar,31.0,2009-10
2009-10-28,HYDERABAD,Sugar,30.0,2009-10
2009-10-29,BENGALURU,Sugar,30.0,2009-10
2009-10-29,T.PURAM,Sugar,32.0,2009-10
2009-10-29,CHENNAI,Sugar,31.0,2009-10
2009-10-29,HYDERABAD,Sugar,30.0,2009-10
2009-10-30,BENGALURU,Sugar,30.0,2009-10
2009-10-30,T.PURAM,Sugar,32.0,2009-10
2009-10-30,CHENNAI,Sugar,31.0,2009-10
2009-10-30,HYDERABAD,Sugar,30.0,2009-10
2009-03-11,BENGALURU,Sugar,30.0,2009-03
2009-03-11,T.PURAM,Sugar,33.0,2009-03
2009-03-11,CHENNAI,Sugar,33.0,2009-03
2009-03-11,HYDERABAD,Sugar,30.0,2009-03
2009-04-11,BENGALURU,Sugar,31.0,2009-04
2009-04-11,T.PURAM,Sugar,33.0,2009-04
2009-04-11,CHENNAI,Sugar,33.0,2009-04
2009-04-11,HYDERABAD,Sugar,30.0,2009-04
2009-05-11,BENGALURU,Sugar,31.0,2009-05
2009-05-11,T.PURAM,Sugar,33.0,2009-05
2009-05-11,CHENNAI,Sugar,33.0,2009-05
2009-05-11,HYDERABAD,Sugar,30.0,2009-05
2009-06-11,BENGALURU,Sugar,31.0,2009-06
2009-06-11,T.PURAM,Sugar,35.0,2009-06
2009-06-11,CHENNAI,Sugar,33.0,2009-06
2009-06-11,HYDERABAD,Sugar,30.0,2009-06
2009-09-11,BENGALURU,Sugar,31.0,2009-09
2009-09-11,T.PURAM,Sugar,35.0,2009-09
2009-09-11,CHENNAI,Sugar,33.0,2009-09
2009-09-11,HYDERABAD,Sugar,30.0,2009-09
2009-10-11,BENGALURU,Sugar,31.0,2009-10
2009-10-11,T.PURAM,Sugar,35.0,2009-10
2009-10-11,CHENNAI,Sugar,33.0,2009-10
2009-10-11,HYDERABAD,Sugar,30.0,2009-10
2009-11-11,BENGALURU,Sugar,33.0,2009-11
2009-11-11,T.PURAM,Sugar,35.0,2009-11
2009-11-11,CHENNAI,Sugar,33.0,2009-11
2009-11-11,HYDERABAD,Sugar,30.0,2009-11
2009-12-11,BENGALURU,Sugar,33.0,2009-12
2009-12-11,T.PURAM,Sugar,35.0,2009-12
2009-12-11,CHENNAI,Sugar,33.0,2009-12
2009-12-11,HYDERABAD,Sugar,30.0,2009-12
2009-11-13,BENGALURU,Sugar,33.0,2009-11
2009-11-13,T.PURAM,Sugar,35.0,2009-11
2009-11-13,CHENNAI,Sugar,33.0,2009-11
2009-11-13,HYDERABAD,Sugar,30.0,2009-11
2009-11-16,BENGALURU,Sugar,35.0,2009-11
2009-11-16,T.PURAM,Sugar,35.0,2009-11
2009-11-16,CHENNAI,Sugar,33.0,2009-11
2009-11-16,HYDERABAD,Sugar,30.0,2009-11
2009-11-17,BENGALURU,Sugar,35.0,2009-11
2009-11-17,T.PURAM,Sugar,35.0,2009-11
2009-11-17,CHENNAI,Sugar,33.0,2009-11
2009-11-17,HYDERABAD,Sugar,30.0,2009-11
2009-11-18,BENGALURU,Sugar,33.0,2009-11
2009-11-18,T.PURAM,Sugar,35.0,2009-11
2009-11-18,CHENNAI,Sugar,34.0,2009-11
2009-11-18,HYDERABAD,Sugar,35.0,2009-11
2009-11-19,BENGALURU,Sugar,33.0,2009-11
2009-11-19,T.PURAM,Sugar,35.0,2009-11
2009-11-19,CHENNAI,Sugar,34.0,2009-11
2009-11-19,HYDERABAD,Sugar,36.0,2009-11
2009-11-20,BENGALURU,Sugar,33.0,2009-11
2009-11-20,T.PURAM,Sugar,35.0,2009-11
2009-11-20,CHENNAI,Sugar,34.0,2009-11
2009-11-20,HYDERABAD,Sugar,36.0,2009-11
2009-11-23,BENGALURU,Sugar,33.0,2009-11
2009-11-23,T.PURAM,Sugar,35.0,2009-11
2009-11-23,CHENNAI,Sugar,34.0,2009-11
2009-11-23,HYDERABAD,Sugar,36.0,2009-11
2009-11-24,BENGALURU,Sugar,33.0,2009-11
2009-11-24,T.PURAM,Sugar,35.0,2009-11
2009-11-24,CHENNAI,Sugar,34.0,2009-11
2009-11-24,HYDERABAD,Sugar,36.0,2009-11
2009-11-25,BENGALURU,Sugar,31.0,2009-11
2009-11-25,T.PURAM,Sugar,35.0,2009-11
2009-11-25,CHENNAI,Sugar,34.0,2009-11
2009-11-25,HYDERABAD,Sugar,36.0,2009-11
2009-11-26,BENGALURU,Sugar,31.0,2009-11
2009-11-26,T.PURAM,Sugar,35.0,2009-11
2009-11-26,CHENNAI,Sugar,34.0,2009-11
2009-11-26,HYDERABAD,Sugar,35.0,2009-11
2009-11-27,BENGALURU,Sugar,32.0,2009-11
2009-11-27,T.PURAM,Sugar,35.0,2009-11
2009-11-27,CHENNAI,Sugar,34.0,2009-11
2009-11-27,HYDERABAD,Sugar,35.0,2009-11
2009-11-30,BENGALURU,Sugar,34.0,2009-11
2009-11-30,T.PURAM,Sugar,35.0,2009-11
2009-11-30,CHENNAI,Sugar,34.0,2009-11
2009-11-30,HYDERABAD,Sugar,35.0,2009-11
2009-01-12,BENGALURU,Sugar,34.0,2009-01
2009-01-12,T.PURAM,Sugar,35.0,2009-01
2009-01-12,CHENNAI,Sugar,34.0,2009-01
2009-01-12,HYDERABAD,Sugar,35.0,2009-01
2009-02-12,BENGALURU,Sugar,34.0,2009-02
2009-02-12,T.PURAM,Sugar,35.0,2009-02
2009-02-12,CHENNAI,Sugar,34.0,2009-02
2009-02-12,HYDERABAD,Sugar,35.0,2009-02
2009-03-12,BENGALURU,Sugar,34.0,2009-03
2009-03-12,T.PURAM,Sugar,35.0,2009-03
2009-03-12,CHENNAI,Sugar,34.0,2009-03
2009-03-12,HYDERABAD,Sugar,35.0,2009-03
2009-04-12,BENGALURU,Sugar,34.0,2009-04
2009-04-12,T.PURAM,Sugar,35.0,2009-04
2009-04-12,CHENNAI,Sugar,34.0,2009-04
2009-04-12,HYDERABAD,Sugar,35.0,2009-04
2009-07-12,BENGALURU,Sugar,34.0,2009-07
2009-07-12,T.PURAM,Sugar,35.0,2009-07
2009-07-12,CHENNAI,Sugar,34.0,2009-07
2009-07-12,HYDERABAD,Sugar,35.0,2009-07
2009-08-12,BENGALURU,Sugar,33.0,2009-08
2009-08-12,T.PURAM,Sugar,35.0,2009-08
2009-08-12,CHENNAI,Sugar,34.0,2009-08
2009-08-12,HYDERABAD,Sugar,35.0,2009-08
2009-09-12,BENGALURU,Sugar,33.0,2009-09
2009-09-12,T.PURAM,Sugar,35.0,2009-09
2009-09-12,CHENNAI,Sugar,34.0,2009-09
2009-09-12,HYDERABAD,Sugar,35.0,2009-09
2009-10-12,BENGALURU,Sugar,34.0,2009-10
2009-10-12,T.PURAM,Sugar,35.0,2009-10
2009-10-12,CHENNAI,Sugar,34.0,2009-10
2009-10-12,HYDERABAD,Sugar,36.0,2009-10
2009-11-12,BENGALURU,Sugar,34.0,2009-11
2009-11-12,T.PURAM,Sugar,35.0,2009-11
2009-11-12,CHENNAI,Sugar,34.0,2009-11
2009-11-12,HYDERABAD,Sugar,36.0,2009-11
2009-12-14,BENGALURU,Sugar,34.0,2009-12
2009-12-14,T.PURAM,Sugar,35.0,2009-12
2009-12-14,CHENNAI,Sugar,34.0,2009-12
2009-12-14,HYDERABAD,Sugar,36.0,2009-12
2009-12-15,BENGALURU,Sugar,34.0,2009-12
2009-12-15,T.PURAM,Sugar,35.0,2009-12
2009-12-15,CHENNAI,Sugar,34.0,2009-12
2009-12-15,HYDERABAD,Sugar,36.0,2009-12
2009-12-16,BENGALURU,Sugar,34.0,2009-12
2009-12-16,T.PURAM,Sugar,35.0,2009-12
2009-12-16,CHENNAI,Sugar,34.0,2009-12
2009-12-16,HYDERABAD,Sugar,36.0,2009-12
2009-12-17,BENGALURU,Sugar,34.0,2009-12
2009-12-17,T.PURAM,Sugar,35.0,2009-12
2009-12-17,CHENNAI,Sugar,34.0,2009-12
2009-12-17,HYDERABAD,Sugar,36.0,2009-12
2009-12-18,BENGALURU,Sugar,34.0,2009-12
2009-12-18,T.PURAM,Sugar,35.0,2009-12
2009-12-18,CHENNAI,Sugar,34.0,2009-12
2009-12-18,HYDERABAD,Sugar,36.0,2009-12
2009-12-21,BENGALURU,Sugar,34.0,2009-12
2009-12-21,T.PURAM,Sugar,35.0,2009-12
2009-12-21,CHENNAI,Sugar,34.0,2009-12
2009-12-21,HYDERABAD,Sugar,36.0,2009-12
2009-12-22,BENGALURU,Sugar,34.0,2009-12
2009-12-22,T.PURAM,Sugar,35.0,2009-12
2009-12-22,CHENNAI,Sugar,34.0,2009-12
2009-12-22,HYDERABAD,Sugar,36.0,2009-12
2009-12-23,BENGALURU,Sugar,34.0,2009-12
2009-12-23,T.PURAM,Sugar,35.0,2009-12
2009-12-23,CHENNAI,Sugar,34.0,2009-12
2009-12-23,HYDERABAD,Sugar,36.0,2009-12
2009-12-24,BENGALURU,Sugar,34.0,2009-12
2009-12-24,T.PURAM,Sugar,35.0,2009-12
2009-12-24,CHENNAI,Sugar,34.0,2009-12
2009-12-24,HYDERABAD,Sugar,36.0,2009-12
2009-12-29,BENGALURU,Sugar,34.0,2009-12
2009-12-29,T.PURAM,Sugar,35.0,2009-12
2009-12-29,CHENNAI,Sugar,34.0,2009-12
2009-12-29,HYDERABAD,Sugar,36.0,2009-12
2009-12-30,BENGALURU,Sugar,34.0,2009-12
2009-12-30,T.PURAM,Sugar,35.0,2009-12
2009-12-30,CHENNAI,Sugar,34.0,2009-12
2009-12-30,HYDERABAD,Sugar,36.0,2009-12
2009-12-31,BENGALURU,Sugar,36.0,2009-12
2009-12-31,T.PURAM,Sugar,36.0,2009-12
2009-12-31,CHENNAI,Sugar,34.0,2009-12
2009-12-31,HYDERABAD,Sugar,36.0,2009-12
2010-01-01,BENGALURU,Sugar,36.0,2010-01
2010-01-01,T.PURAM,Sugar,37.0,2010-01
2010-01-01,CHENNAI,Sugar,34.0,2010-01
2010-01-01,HYDERABAD,Sugar,36.0,2010-01
2010-04-01,BENGALURU,Sugar,36.0,2010-04
2010-04-01,T.PURAM,Sugar,37.0,2010-04
2010-04-01,CHENNAI,Sugar,34.0,2010-04
2010-04-01,HYDERABAD,Sugar,36.0,2010-04
2010-05-01,BENGALURU,Sugar,39.0,2010-05
2010-05-01,T.PURAM,Sugar,39.0,2010-05
2010-05-01,CHENNAI,Sugar,34.0,2010-05
2010-05-01,HYDERABAD,Sugar,36.0,2010-05
2010-06-01,BENGALURU,Sugar,39.0,2010-06
2010-06-01,T.PURAM,Sugar,39.0,2010-06
2010-06-01,CHENNAI,Sugar,34.0,2010-06
2010-06-01,HYDERABAD,Sugar,36.0,2010-06
2010-07-01,BENGALURU,Sugar,39.0,2010-07
2010-07-01,T.PURAM,Sugar,39.0,2010-07
2010-07-01,CHENNAI,Sugar,34.0,2010-07
2010-07-01,HYDERABAD,Sugar,36.0,2010-07
2010-08-01,BENGALURU,Sugar,39.0,2010-08
2010-08-01,T.PURAM,Sugar,39.0,2010-08
2010-08-01,CHENNAI,Sugar,34.0,2010-08
2010-08-01,HYDERABAD,Sugar,36.0,2010-08
2010-11-01,BENGALURU,Sugar,39.0,2010-11
2010-11-01,T.PURAM,Sugar,39.0,2010-11
2010-11-01,CHENNAI,Sugar,34.0,2010-11
2010-11-01,HYDERABAD,Sugar,36.0,2010-11
2010-12-01,BENGALURU,Sugar,39.0,2010-12
2010-12-01,T.PURAM,Sugar,39.0,2010-12
2010-12-01,CHENNAI,Sugar,34.0,2010-12
2010-12-01,HYDERABAD,Sugar,36.0,2010-12
2010-01-13,BENGALURU,Sugar,39.0,2010-01
2010-01-13,T.PURAM,Sugar,42.0,2010-01
2010-01-13,CHENNAI,Sugar,34.0,2010-01
2010-01-13,HYDERABAD,Sugar,36.0,2010-01
2010-01-14,BENGALURU,Sugar,39.0,2010-01
2010-01-14,T.PURAM,Sugar,42.0,2010-01
2010-01-14,CHENNAI,Sugar,34.0,2010-01
2010-01-14,HYDERABAD,Sugar,36.0,2010-01
2010-01-15,BENGALURU,Sugar,39.0,2010-01
2010-01-15,T.PURAM,Sugar,42.0,2010-01
2010-01-15,CHENNAI,Sugar,34.0,2010-01
2010-01-15,HYDERABAD,Sugar,36.0,2010-01
2010-01-18,BENGALURU,Sugar,39.0,2010-01
2010-01-18,T.PURAM,Sugar,43.0,2010-01
2010-01-18,CHENNAI,Sugar,34.0,2010-01
2010-01-18,HYDERABAD,Sugar,36.0,2010-01
2010-01-19,BENGALURU,Sugar,40.0,2010-01
2010-01-19,T.PURAM,Sugar,43.0,2010-01
2010-01-19,CHENNAI,Sugar,34.0,2010-01
2010-01-19,HYDERABAD,Sugar,36.0,2010-01
2010-01-20,BENGALURU,Sugar,40.0,2010-01
2010-01-20,T.PURAM,Sugar,43.0,2010-01
2010-01-20,CHENNAI,Sugar,42.0,2010-01
2010-01-20,HYDERABAD,Sugar,36.0,2010-01
2010-01-21,BENGALURU,Sugar,40.0,2010-01
2010-01-21,T.PURAM,Sugar,43.0,2010-01
2010-01-21,CHENNAI,Sugar,42.0,2010-01
2010-01-21,HYDERABAD,Sugar,36.0,2010-01
2010-01-22,BENGALURU,Sugar,40.0,2010-01
2010-01-22,T.PURAM,Sugar,42.0,2010-01
2010-01-22,CHENNAI,Sugar,42.0,2010-01
2010-01-22,HYDERABAD,Sugar,36.0,2010-01
2010-01-25,BENGALURU,Sugar,40.0,2010-01
2010-01-25,T.PURAM,Sugar,42.0,2010-01
2010-01-25,CHENNAI,Sugar,42.0,2010-01
2010-01-25,HYDERABAD,Sugar,36.0,2010-01
2010-01-27,BENGALURU,Sugar,40.0,2010-01
2010-01-27,T.PURAM,Sugar,42.0,2010-01
2010-01-27,CHENNAI,Sugar,42.0,2010-01
2010-01-27,HYDERABAD,Sugar,36.0,2010-01
2010-01-28,BENGALURU,Sugar,40.0,2010-01
2010-01-28,T.PURAM,Sugar,42.0,2010-01
2010-01-28,CHENNAI,Sugar,42.0,2010-01
2010-01-28,HYDERABAD,Sugar,36.0,2010-01
2010-01-29,BENGALURU,Sugar,40.0,2010-01
2010-01-29,T.PURAM,Sugar,42.0,2010-01
2010-01-29,CHENNAI,Sugar,42.0,2010-01
2010-01-29,HYDERABAD,Sugar,36.0,2010-01
2010-01-02,BENGALURU,Sugar,40.0,2010-01
2010-01-02,T.PURAM,Sugar,42.0,2010-01
2010-01-02,CHENNAI,Sugar,42.0,2010-01
2010-01-02,HYDERABAD,Sugar,36.0,2010-01
2010-02-02,BENGALURU,Sugar,40.0,2010-02
2010-02-02,T.PURAM,Sugar,43.0,2010-02
2010-02-02,CHENNAI,Sugar,42.0,2010-02
2010-02-02,HYDERABAD,Sugar,36.0,2010-02
2010-03-02,BENGALURU,Sugar,41.0,2010-03
2010-03-02,T.PURAM,Sugar,43.0,2010-03
2010-03-02,CHENNAI,Sugar,42.0,2010-03
2010-03-02,HYDERABAD,Sugar,36.0,2010-03
2010-04-02,BENGALURU,Sugar,41.0,2010-04
2010-04-02,T.PURAM,Sugar,43.0,2010-04
2010-04-02,CHENNAI,Sugar,42.0,2010-04
2010-04-02,HYDERABAD,Sugar,36.0,2010-04
2010-05-02,BENGALURU,Sugar,41.0,2010-05
2010-05-02,T.PURAM,Sugar,43.0,2010-05
2010-05-02,CHENNAI,Sugar,42.0,2010-05
2010-05-02,HYDERABAD,Sugar,36.0,2010-05
2010-08-02,BENGALURU,Sugar,41.0,2010-08
2010-08-02,T.PURAM,Sugar,44.0,2010-08
2010-08-02,CHENNAI,Sugar,42.0,2010-08
2010-08-02,HYDERABAD,Sugar,36.0,2010-08
2010-09-02,BENGALURU,Sugar,41.0,2010-09
2010-09-02,T.PURAM,Sugar,44.0,2010-09
2010-09-02,CHENNAI,Sugar,42.0,2010-09
2010-09-02,HYDERABAD,Sugar,41.0,2010-09
2010-10-02,BENGALURU,Sugar,39.0,2010-10
2010-10-02,T.PURAM,Sugar,44.0,2010-10
2010-10-02,CHENNAI,Sugar,42.0,2010-10
2010-10-02,HYDERABAD,Sugar,41.0,2010-10
2010-11-02,BENGALURU,Sugar,38.0,2010-11
2010-11-02,T.PURAM,Sugar,44.0,2010-11
2010-11-02,CHENNAI,Sugar,42.0,2010-11
2010-11-02,HYDERABAD,Sugar,41.0,2010-11
2010-12-02,BENGALURU,Sugar,38.0,2010-12
2010-12-02,T.PURAM,Sugar,44.0,2010-12
2010-12-02,CHENNAI,Sugar,42.0,2010-12
2010-12-02,HYDERABAD,Sugar,41.0,2010-12
2010-02-15,BENGALURU,Sugar,38.0,2010-02
2010-02-15,T.PURAM,Sugar,40.0,2010-02
2010-02-15,CHENNAI,Sugar,42.0,2010-02
2010-02-15,HYDERABAD,Sugar,41.0,2010-02
2010-02-16,BENGALURU,Sugar,38.0,2010-02
2010-02-16,T.PURAM,Sugar,40.0,2010-02
2010-02-16,CHENNAI,Sugar,42.0,2010-02
2010-02-16,HYDERABAD,Sugar,41.0,2010-02
2010-02-17,BENGALURU,Sugar,38.0,2010-02
2010-02-17,T.PURAM,Sugar,40.0,2010-02
2010-02-17,CHENNAI,Sugar,42.0,2010-02
2010-02-17,HYDERABAD,Sugar,39.0,2010-02
2010-02-18,BENGALURU,Sugar,38.0,2010-02
2010-02-18,T.PURAM,Sugar,40.0,2010-02
2010-02-18,CHENNAI,Sugar,42.0,2010-02
2010-02-18,HYDERABAD,Sugar,39.0,2010-02
2010-02-19,BENGALURU,Sugar,38.0,2010-02
2010-02-19,T.PURAM,Sugar,40.0,2010-02
2010-02-19,CHENNAI,Sugar,42.0,2010-02
2010-02-19,HYDERABAD,Sugar,39.0,2010-02
2010-02-22,BENGALURU,Sugar,38.0,2010-02
2010-02-22,T.PURAM,Sugar,40.0,2010-02
2010-02-22,CHENNAI,Sugar,42.0,2010-02
2010-02-22,HYDERABAD,Sugar,38.0,2010-02
2010-02-23,BENGALURU,Sugar,38.0,2010-02
2010-02-23,T.PURAM,Sugar,40.0,2010-02
2010-02-23,CHENNAI,Sugar,42.0,2010-02
2010-02-23,HYDERABAD,Sugar,38.0,2010-02
2010-02-24,BENGALURU,Sugar,38.0,2010-02
2010-02-24,T.PURAM,Sugar,40.0,2010-02
2010-02-24,CHENNAI,Sugar,42.0,2010-02
2010-02-24,HYDERABAD,Sugar,38.0,2010-02
2010-02-25,BENGALURU,Sugar,39.0,2010-02
2010-02-25,T.PURAM,Sugar,40.0,2010-02
2010-02-25,CHENNAI,Sugar,40.0,2010-02
2010-02-25,HYDERABAD,Sugar,38.0,2010-02
2010-02-26,BENGALURU,Sugar,39.0,2010-02
2010-02-26,T.PURAM,Sugar,40.0,2010-02
2010-02-26,CHENNAI,Sugar,40.0,2010-02
2010-02-26,HYDERABAD,Sugar,38.0,2010-02
2010-02-03,BENGALURU,Sugar,39.0,2010-02
2010-02-03,T.PURAM,Sugar,40.0,2010-02
2010-02-03,CHENNAI,Sugar,38.0,2010-02
2010-02-03,HYDERABAD,Sugar,38.0,2010-02
2010-03-03,BENGALURU,Sugar,39.0,2010-03
2010-03-03,T.PURAM,Sugar,40.0,2010-03
2010-03-03,CHENNAI,Sugar,38.0,2010-03
2010-03-03,HYDERABAD,Sugar,38.0,2010-03
2010-04-03,BENGALURU,Sugar,35.0,2010-04
2010-04-03,T.PURAM,Sugar,40.0,2010-04
2010-04-03,CHENNAI,Sugar,36.0,2010-04
2010-04-03,HYDERABAD,Sugar,38.0,2010-04
2010-05-03,BENGALURU,Sugar,35.0,2010-05
2010-05-03,T.PURAM,Sugar,40.0,2010-05
2010-05-03,CHENNAI,Sugar,36.0,2010-05
2010-05-03,HYDERABAD,Sugar,38.0,2010-05
2010-08-03,BENGALURU,Sugar,35.0,2010-08
2010-08-03,T.PURAM,Sugar,37.0,2010-08
2010-08-03,CHENNAI,Sugar,35.0,2010-08
2010-08-03,HYDERABAD,Sugar,38.0,2010-08
2010-09-03,BENGALURU,Sugar,35.0,2010-09
2010-09-03,T.PURAM,Sugar,37.0,2010-09
2010-09-03,CHENNAI,Sugar,35.0,2010-09
2010-09-03,HYDERABAD,Sugar,38.0,2010-09
2010-10-03,BENGALURU,Sugar,33.0,2010-10
2010-10-03,T.PURAM,Sugar,37.0,2010-10
2010-10-03,CHENNAI,Sugar,35.0,2010-10
2010-10-03,HYDERABAD,Sugar,38.0,2010-10
2010-11-03,BENGALURU,Sugar,31.0,2010-11
2010-11-03,T.PURAM,Sugar,37.0,2010-11
2010-11-03,CHENNAI,Sugar,35.0,2010-11
2010-11-03,HYDERABAD,Sugar,40.0,2010-11
2010-12-03,BENGALURU,Sugar,31.0,2010-12
2010-12-03,T.PURAM,Sugar,37.0,2010-12
2010-12-03,CHENNAI,Sugar,34.0,2010-12
2010-12-03,HYDERABAD,Sugar,38.0,2010-12
2010-03-15,BENGALURU,Sugar,31.0,2010-03
2010-03-15,CHENNAI,Sugar,34.0,2010-03
2010-03-15,HYDERABAD,Sugar,38.0,2010-03
2010-03-16,T.PURAM,Sugar,38.0,2010-03
2010-03-17,T.PURAM,Sugar,38.0,2010-03
2010-03-17,HYDERABAD,Sugar,38.0,2010-03
2010-03-18,T.PURAM,Sugar,38.0,2010-03
2010-03-18,CHENNAI,Sugar,34.0,2010-03
2010-03-18,HYDERABAD,Sugar,38.0,2010-03
2010-03-19,BENGALURU,Sugar,31.0,2010-03
2010-03-19,T.PURAM,Sugar,38.0,2010-03
2010-03-19,CHENNAI,Sugar,34.0,2010-03
2010-03-19,HYDERABAD,Sugar,35.0,2010-03
2010-03-22,BENGALURU,Sugar,31.0,2010-03
2010-03-22,T.PURAM,Sugar,38.0,2010-03
2010-03-22,CHENNAI,Sugar,34.0,2010-03
2010-03-22,HYDERABAD,Sugar,35.0,2010-03
2010-03-23,T.PURAM,Sugar,35.0,2010-03
2010-03-23,CHENNAI,Sugar,34.0,2010-03
2010-03-23,HYDERABAD,Sugar,34.0,2010-03
2010-03-25,T.PURAM,Sugar,35.0,2010-03
2010-03-25,CHENNAI,Sugar,34.0,2010-03
2010-03-25,HYDERABAD,Sugar,33.0,2010-03
2010-03-26,BENGALURU,Sugar,31.0,2010-03
2010-03-26,CHENNAI,Sugar,34.0,2010-03
2010-03-26,HYDERABAD,Sugar,33.0,2010-03
2010-03-29,BENGALURU,Sugar,31.0,2010-03
2010-03-29,T.PURAM,Sugar,37.0,2010-03
2010-03-29,CHENNAI,Sugar,33.0,2010-03
2010-03-29,HYDERABAD,Sugar,33.0,2010-03
2010-03-30,BENGALURU,Sugar,31.0,2010-03
2010-03-30,T.PURAM,Sugar,37.0,2010-03
2010-03-30,CHENNAI,Sugar,33.0,2010-03
2010-03-30,HYDERABAD,Sugar,34.0,2010-03
2010-03-31,BENGALURU,Sugar,31.0,2010-03
2010-03-31,T.PURAM,Sugar,37.0,2010-03
2010-03-31,CHENNAI,Sugar,33.0,2010-03
2010-03-31,HYDERABAD,Sugar,34.0,2010-03
2010-01-04,BENGALURU,Sugar,31.0,2010-01
2010-01-04,T.PURAM,Sugar,37.0,2010-01
2010-01-04,CHENNAI,Sugar,33.0,2010-01
2010-01-04,HYDERABAD,Sugar,34.0,2010-01
2010-05-04,BENGALURU,Sugar,31.0,2010-05
2010-05-04,T.PURAM,Sugar,36.0,2010-05
2010-05-04,CHENNAI,Sugar,33.0,2010-05
2010-05-04,HYDERABAD,Sugar,34.0,2010-05
2010-06-04,BENGALURU,Sugar,31.0,2010-06
2010-06-04,T.PURAM,Sugar,36.0,2010-06
2010-06-04,CHENNAI,Sugar,33.0,2010-06
2010-06-04,HYDERABAD,Sugar,34.0,2010-06
2010-07-04,BENGALURU,Sugar,31.0,2010-07
2010-07-04,T.PURAM,Sugar,36.0,2010-07
2010-07-04,CHENNAI,Sugar,33.0,2010-07
2010-07-04,HYDERABAD,Sugar,34.0,2010-07
2010-08-04,BENGALURU,Sugar,31.0,2010-08
2010-08-04,T.PURAM,Sugar,36.0,2010-08
2010-08-04,CHENNAI,Sugar,33.0,2010-08
2010-08-04,HYDERABAD,Sugar,34.0,2010-08
2010-09-04,BENGALURU,Sugar,31.0,2010-09
2010-09-04,T.PURAM,Sugar,36.0,2010-09
2010-09-04,CHENNAI,Sugar,33.0,2010-09
2010-09-04,HYDERABAD,Sugar,34.0,2010-09
2010-12-04,BENGALURU,Sugar,31.0,2010-12
2010-12-04,T.PURAM,Sugar,36.0,2010-12
2010-12-04,CHENNAI,Sugar,32.0,2010-12
2010-12-04,HYDERABAD,Sugar,34.0,2010-12
2010-04-13,BENGALURU,Sugar,31.0,2010-04
2010-04-13,T.PURAM,Sugar,36.0,2010-04
2010-04-13,CHENNAI,Sugar,32.0,2010-04
2010-04-13,HYDERABAD,Sugar,34.0,2010-04
2010-04-15,BENGALURU,Sugar,31.0,2010-04
2010-04-15,T.PURAM,Sugar,36.0,2010-04
2010-04-15,CHENNAI,Sugar,32.0,2010-04
2010-04-15,DINDIGUL,Sugar,32.0,2010-04
2010-04-15,HYDERABAD,Sugar,34.0,2010-04
2010-04-16,BENGALURU,Sugar,32.0,2010-04
2010-04-16,T.PURAM,Sugar,36.0,2010-04
2010-04-16,CHENNAI,Sugar,31.0,2010-04
2010-04-16,DINDIGUL,Sugar,32.0,2010-04
2010-04-16,HYDERABAD,Sugar,34.0,2010-04
2010-04-19,BENGALURU,Sugar,31.0,2010-04
2010-04-19,T.PURAM,Sugar,36.0,2010-04
2010-04-19,CHENNAI,Sugar,31.0,2010-04
2010-04-19,DINDIGUL,Sugar,31.0,2010-04
2010-04-19,HYDERABAD,Sugar,34.0,2010-04
2010-04-20,BENGALURU,Sugar,31.0,2010-04
2010-04-20,T.PURAM,Sugar,34.0,2010-04
2010-04-20,CHENNAI,Sugar,31.0,2010-04
2010-04-20,DINDIGUL,Sugar,31.0,2010-04
2010-04-20,HYDERABAD,Sugar,34.0,2010-04
2010-04-21,BENGALURU,Sugar,31.0,2010-04
2010-04-21,T.PURAM,Sugar,34.0,2010-04
2010-04-21,CHENNAI,Sugar,31.0,2010-04
2010-04-21,DINDIGUL,Sugar,31.0,2010-04
2010-04-21,HYDERABAD,Sugar,34.0,2010-04
2010-04-22,BENGALURU,Sugar,29.0,2010-04
2010-04-22,T.PURAM,Sugar,34.0,2010-04
2010-04-22,CHENNAI,Sugar,31.0,2010-04
2010-04-22,DINDIGUL,Sugar,31.0,2010-04
2010-04-22,HYDERABAD,Sugar,33.0,2010-04
2010-04-23,BENGALURU,Sugar,29.0,2010-04
2010-04-23,T.PURAM,Sugar,34.0,2010-04
2010-04-23,CHENNAI,Sugar,31.0,2010-04
2010-04-23,DINDIGUL,Sugar,31.0,2010-04
2010-04-23,HYDERABAD,Sugar,34.0,2010-04
2010-04-26,BENGALURU,Sugar,29.0,2010-04
2010-04-26,T.PURAM,Sugar,34.0,2010-04
2010-04-26,CHENNAI,Sugar,31.0,2010-04
2010-04-26,DINDIGUL,Sugar,30.0,2010-04
2010-04-26,HYDERABAD,Sugar,34.0,2010-04
2010-04-27,BENGALURU,Sugar,29.0,2010-04
2010-04-27,T.PURAM,Sugar,34.0,2010-04
